ID,Title,Subtitle,Genre,Popular,Recommended,Searchterms,Key,Year,Catalogue,Instruments,Movements,Description
9648,"Cantata no. 119, Preise, Jerusalem, den Herrn, BWV.119",,Vocal,0,0,,,,119,,,"Preise, Jerusalem, den Herrn (Praise the Lord, Jerusalem),&#91;1&#93; BWV&#160;119,&#91;a&#93; is a sacred cantata by Johann Sebastian Bach. He composed it in Leipzig for Ratswechsel, the inauguration of a new town council, and first performed it on 30 August 1723."
9299,"Cantata no. 120: Gott, man lobet dich in der Stille, BWV.120",,Vocal,0,0,,,,120,,,"Gott, man lobet dich in der Stille (God, You are praised in the stillness),&#91;1&#93; BWV&#160;120.1 (previously BWV 120),&#91;2&#93; is a sacred cantata by Johann Sebastian Bach. He composed it in Leipzig for the occasion of Ratswechsel, the inauguration of a new town council in a church service, probably before 1730. Parts of the cantata appeared in a wedding cantata (BWV 120.2)&#91;3&#93; and a cantata commemorating the Augsburg Confession in 1730 (BWV 120.3).&#91;4&#93; Bach reworked the choral second movement for the Symbolum Nicenum of his Mass in B minor."
9330,"Cantata no. 120a: Herr Gott, Beherrscher aller Dinge, BWV.120a",,Vocal,0,0,,,,120,,,"Gott, man lobet dich in der Stille (God, You are praised in the stillness),&#91;1&#93; BWV&#160;120.1 (previously BWV 120),&#91;2&#93; is a sacred cantata by Johann Sebastian Bach. He composed it in Leipzig for the occasion of Ratswechsel, the inauguration of a new town council in a church service, probably before 1730. Parts of the cantata appeared in a wedding cantata (BWV 120.2)&#91;3&#93; and a cantata commemorating the Augsburg Confession in 1730 (BWV 120.3).&#91;4&#93; Bach reworked the choral second movement for the Symbolum Nicenum of his Mass in B minor."
9882,"Cantata no. 121: Christum, wir sollen loben schon, BWV.121",,Vocal,0,0,,,,121,,,"Christum wir sollen loben schon (Christ we shall praise splendidly),&#91;1&#93;&#91;a&#93; BWV&#160;121, is a church cantata by Johann Sebastian Bach. He composed this Christmas cantata in Leipzig in 1724 for the second day of Christmas and first performed it on 26 December 1724. It is based on a hymn by Martin Luther, ""Christum wir sollen loben schon"", a 1524 translation of the Latin ""A solis ortus cardine"" hymn from the 5th century."
9439,"Cantata no. 123: Liebster Immanuel, Herzog der Frommen, BWV.123",,Vocal,0,0,,,,123,,,"Liebster Immanuel, Herzog der Frommen (Dearest Immanuel, Lord of the Faithful),&#91;1&#93; BWV&#160;123, is a church cantata by Johann Sebastian Bach. He composed it in Leipzig for Epiphany and first performed it on 6 January 1725. It is based on the 1679 hymn of the same name by Ahasverus Fritsch which is focused on the contrast of the vanities of the world and the trust in support by Jesus."
9163,"Cantata no. 124: Meinen Jesum lass ich nicht, BWV.124",,Vocal,0,0,,,,124,,,"Meinen Jesum laß ich nicht (I will not let go of my Jesus),&#91;1&#93; BWV&#160;124, is a church cantata written by Johann Sebastian Bach. He composed it in Leipzig for the first Sunday after the Epiphany and first performed it on 7 January 1725. It is based on the hymn ""Meinen Jesum laß ich nicht"" by Christian Keymann."
9599,"Cantata no. 125: Mit Fried und Freud ich fahr dahin, BWV.125",,Vocal,0,0,,,,125,,,"Johann Sebastian Bach composed the cantata Mit Fried und Freud ich fahr dahin (.mw-parser-output .IPA-label-small{mɪt ˈfʁiːt ʔʊnt ˈfʁɔʏt ʔɪç ˈfaːɐ̯&#160;daˈhɪn&#93;; ""With peace and joy I depart""),&#91;1&#93; BWV 125,&#91;a&#93; for use in a Lutheran service. He composed this chorale cantata in Leipzig in 1725 for the feast for the Purification of Mary, which is celebrated on 2 February and is also known as Candlemas. The cantata is based on Martin Luther's 1524 hymn ""Mit Fried und Freud ich fahr dahin"" and forms part of Bach's chorale cantata cycle, written to provide Sundays and feast days of the liturgical year with cantatas based on a related Lutheran hymn."
9208,"Cantata no. 126: Erhalt' uns, Herr, bei deinem Wort, BWV.126",,Vocal,0,0,,,,126,,,"Erhalt uns, Herr, bei deinem Wort (Sustain us, Lord with your word),&#91;1&#93; BWV&#160;126, is a cantata by Johann Sebastian Bach for use in a Lutheran service. He composed the chorale cantata in 1725 in Leipzig for the Sunday Sexagesimae, the second Sunday before Lent, and first performed it on 4 February 1725. It is based on the hymn ""Erhalt uns, Herr, bei deinem Wort"" by Martin Luther, published in 1542. The hymn text at Bach's time also included two stanzas by Justus Jonas and Luther's ""Verleih uns Frieden gnädiglich""."
10230,"Cantata no. 127: Herr Jesu Christ, wahr'r Mensch und Gott, BWV.127",,Vocal,0,0,,,,127,,,"Herr Jesu Christ, wahr' Mensch und Gott (Lord Jesus Christ, true Man and God),&#91;1&#93; BWV&#160;127, is a cantata by Johann Sebastian Bach for use in a Lutheran service. He composed the chorale cantata in 1725 in Leipzig for the Sunday Estomihi, the Sunday before Lent, and first performed it on 11 February 1725. It is based on Paul Eber's 1582 hymn in eight stanzas ""Herr Jesu Christ, wahr Mensch und Gott""."
9272,"Cantata no. 128: Auf Christi Himmelfahrt allein, BWV.128",,Vocal,0,0,,,,128,,,"Auf Christi Himmelfahrt allein (On Christ's ascension into heaven alone),&#91;1&#93; BWV 128,&#91;a&#93; is a church cantata by Johann Sebastian Bach. Bach composed it in Leipzig for the Feast of the Ascension and first performed it on 10 May 1725."
9321,"Cantata no. 129: Gelobet sei der Herr, mein Gott, BWV.129",,Vocal,0,0,,,,129,,,"Gelobet sei der Herr, mein Gott (Praised be the Lord, my God),&#91;1&#93; BWV 129, is a church cantata by Johann Sebastian Bach. It is a chorale cantata performed on Trinity Sunday 8 June 1727 in Leipzig.&#91;2&#93; Rediscovery of the printed libretto of the cantata in the first decade of the 21st century led to a re-appraisal of prior assumptions regarding the early performance chronology of a few cantatas, including this one.&#91;3&#93;"
9474,"Cantata no. 130: Herr Gott, dich loben alle wir, BWV.130",,Vocal,0,0,,,,130,,,"Herr Gott, dich loben alle wir (Lord God, we all praise you),&#91;1&#93; BWV&#160;130, is a chorale cantata by Johann Sebastian Bach for the Feast of archangel Michael ( 29&#160;September). It is based on Paul Eber's 1554 Lutheran hymn about the angels in twelve stanzas ""Herr Gott, dich loben alle wir"", to a melody known in English as Old 100th. The cantata was performed on that feast day in 1724."
9203,"Cantata no. 131, Aus der Tiefen rufe ich, Herr, zu dir, BWV.131",,Vocal,0,0,,,,131,,,"Aus der Tiefen rufe ich, Herr, zu dir (Out of the depths I call, Lord, to You),&#91;1&#93; BWV 131,&#91;a&#93; is a church cantata by the German composer Johann Sebastian Bach. It was composed in either 1707 or 1708, which makes it one of Bach's earliest cantatas. Some sources suggest that it could be his earliest surviving work in this form, but current thinking is that there are one or two earlier examples."
10097,"Cantata no. 132: Bereitet die Wege, bereitet die Bahn, BWV.132",,Vocal,0,0,,,,132,,,"Johann Sebastian Bach composed the church cantata Bereitet die Wege, bereitet die Bahn (Prepare the paths, prepare the road),&#91;1&#93; BWV&#160;132, in Weimar in 1715 for the fourth Sunday of Advent and led the first performance on 22 December 1715."
9853,"Cantata no. 133: Ich freue mich an dir, BWV.133",,Vocal,0,0,,,,133,,,"Ich freue mich in dir (I rejoice in You),&#91;1&#93; BWV&#160;133,&#91;a&#93; is a church cantata by Johann Sebastian Bach. He composed the Christmas cantata in Leipzig in 1724 for the Third Day of Christmas and first performed it on 27 December 1724. It is based on the 1697 hymn of the same name by Caspar Ziegler. The cantata is part of Bach's chorale cantata cycle, the second cycle during his tenure as Thomaskantor that began in 1723. The hymn is among the most modern that Bach used within the cycle. Instead of dealing with the nativity story it is focused on an intimate relationship of the individual believer and the Christ child."
10020,"Cantata no. 134: Ein Herz, das seinen Jesum lebend weiss, BWV.134",,Vocal,0,0,,,,134,,,"Ein Herz, das seinen Jesum lebend weiß (A heart that knows its Jesus is living), &#91;1&#93; BWV&#160;134, is a church cantata for Easter by Johann Sebastian Bach. Bach composed the cantata for the third day of Easter in Leipzig and first performed it on 11 April 1724. He based it on his congratulatory cantata Die Zeit, die Tag und Jahre macht, BWV 134a, first performed in Köthen on 1 January 1719."
9860,"Cantata no. 134a: Die Zeit, die Tag und Jahre macht, serenata, BWV.134a ",,Vocal,0,0,,,,134,,,"Ein Herz, das seinen Jesum lebend weiß (A heart that knows its Jesus is living), &#91;1&#93; BWV&#160;134, is a church cantata for Easter by Johann Sebastian Bach. Bach composed the cantata for the third day of Easter in Leipzig and first performed it on 11 April 1724. He based it on his congratulatory cantata Die Zeit, die Tag und Jahre macht, BWV 134a, first performed in Köthen on 1 January 1719."
10048,"Cantata no. 135: Ach Herr, mich armen Sünder, BWV.135",,Vocal,0,0,,,,135,,,"Johann Sebastian Bach composed the church cantata Ach Herr, mich armen Sünder (Ah Lord, poor sinner that I am),&#91;1&#93; BWV&#160;135 in Leipzig for the third Sunday after Trinity and first performed it on 25 June 1724. It is the fourth chorale cantata from his second annual cycle, and is based on the hymn by Cyriakus Schneegass."
9170,"Cantata no. 137: Lobe den Herren, BWV.137",,Vocal,0,0,,,,137,,,"Johann Sebastian Bach composed the church cantata Lobe den Herren, den mächtigen König der Ehren (Praise the Lord, the mighty King of honor),&#91;1&#93; BWV&#160;137, in Leipzig for the twelfth Sunday after Trinity and led the first performance on 19 August 1725. The chorale cantata is based on the hymn by Joachim Neander, a general song of praise published in 1680."
9694,"Cantata no. 138: Warum betrübst du dich, mein Herz, BWV.138",,Vocal,0,0,,,,138,,,"Johann Sebastian Bach composed the church cantata Warum betrübst du dich, mein Herz (Why do you trouble yourself, my heart),&#91;1&#93; BWV&#160;138, in Leipzig for the 15th Sunday after Trinity and first performed it on 5 September 1723. The text by an unknown author includes three stanzas from the hymn of the same name. Its text and melody were formerly attributed to Hans Sachs, but were written by an unknown hymn writer. The cantata has seven movements and is scored for SATB soloists and choir, two oboes d'amore, two violins, viola and basso continuo. The cantata has features of a chorale cantata although it was written a year before Bach's annual cycle of chorale cantatas. Bach used an aria as the base of the Gratias of his Missa in G major."
10059,"Cantata no. 139: Wohl dem, der sich auf seinen Gott, BWV.139",,Vocal,0,0,,,,139,,,"Johann Sebastian Bach composed the church cantata Wohl dem, der sich auf seinen Gott (Fortunate the person who upon his God),&#91;1&#93; BWV 139, in Leipzig for the 23rd Sunday after Trinity and first performed it on 12 November 1724. It is based on the 1692 hymn of the same name in five stanzas by Johann Christoph Rube, which is sung to the 1628 tune of Johann Hermann Schein's ""Machs mit mir, Gott, nach deiner Güt"". The topic of this chorale is child-like trust in God in defiance of enemies and misfortune."
9217,"Cantata no. 141: Das ist je gewisslich wahr  BWV.141",,Vocal,0,0,,,,141,,,"Das ist je gewißlich wahr (This is now the gospel truth), TWV 1:183, is a cantata by Georg Philipp Telemann. Due to an erroneous attribution to Johann Sebastian Bach, it appears in the Bach-Werke-Verzeichnis (BWV) as No. 141, but was moved to Anhang III, the Appendix of spurious works, in the 1990s second edition of that catalogue."
9719,"Cantata no. 144: Nimm, was dien ist, und gehe hin, BWV.144",,Vocal,0,0,,,,144,,,"Nimm, was dein ist, und gehe hin (Take what is yours and go away),&#91;1&#93; BWV&#160;144, is a church cantata by Johann Sebastian Bach. He composed it in Leipzig for the Sunday Septuagesimae, the third Sunday before Lent, and first performed it on 6 February 1724."
9323,"Cantata no. 145: Auf, mein Herz, des Herren Tag, BWV.145",,Vocal,0,0,,,,145,,,"Ich lebe, mein Herze, zu deinem Ergötzen (I live, my heart, for your pleasure),&#91;1&#93; BWV&#160;145, is a five-movement church cantata on a libretto by Picander which Johann Sebastian Bach, as its composer, probably first performed in Leipzig on Easter Tuesday, 19&#160;April 1729. As a seven-movement pasticcio, with one of the added movements composed by Georg Philipp Telemann, it is an Easter cantata known as So du mit deinem Munde bekennest Jesum (as it was published in the 19th century)&#91;2&#93; or as Auf, mein Herz! (after the incipit of the pasticcio's first movement).&#91;3&#93;"
10034,"Cantata no. 146: Wir müssen durch viel Trübsal, BWV.146",,Vocal,0,0,,,,146,,,"Wir müssen durch viel Trübsal (We must [pass] through great sadness), BWV&#160;146, is a cantata by Johann Sebastian Bach, a church cantata for the third Sunday after Easter. Bach composed it in Leipzig in 1726 or 1727."
9346,"Cantata no. 149, Man singet mit Freuden vom Sieg, BWV.149",,Vocal,0,0,,,,149,,,"Man singet mit Freuden vom Sieg (lit.: One sings with joy about victory), BWV&#160;149, is a church cantata by Johann Sebastian Bach. He composed the work in Leipzig for Michaelmas and first performed it in 1728 or 1729.&#91;1&#93; It is the last of his three extant cantatas for the feast."
9756,"Cantata no. 150: Nach Dir, Herr, Verlanget Mich, BWV.150",,Vocal,0,0,,,,150,,,"Nach dir, Herr, verlanget mich (For Thee, O Lord, I long),&#91;2&#93; BWV 150,&#91;b&#93; is an early church cantata by Johann Sebastian Bach composed for an unknown occasion. It is unique among Bach's cantatas in its sparse orchestration and in the independence and prominence of the chorus, which is featured in four out of seven movements. The text alternates verses from Psalm 25 and poetry by an unknown librettist. Bach scored the work for four vocal parts and a small Baroque instrumental ensemble of two violins, bassoon and basso continuo."
9636,"Cantata no. 151: Süsser Trost, mein Jesus kommt, BWV.151",,Vocal,0,0,,,,151,,,"Süßer Trost, mein Jesus kömmt (Sweet comfort, my Jesus comes), BWV&#160;151, is a church cantata by Johann Sebastian Bach. He composed it in Leipzig for the third day of Christmas and first performed it on 27 December 1725."
9686,"Cantata no. 152: Tritt auf die Glaubensbahn, BWV.152",,Vocal,0,0,,,,152,,,"Tritt auf die Glaubensbahn (Step upon the path of faith),&#91;1&#93; BWV&#160;152, is a church cantata by Johann Sebastian Bach. He composed this dialogue cantata in Weimar for the Sunday after Christmas and first performed it on 30 December 1714."
